,overall,reviewTime,reviewerID,style,reviewText,summary,product_id,place,age,gender
1326,5,"10 26, 2017",A30HFZ2FW8CQBI,"{'Size:': ' 7 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}","I have pretty high arches and my calves always hurt at the gym with other shoes. I have been on the hunt for a good cross trainer that I can use to lift, take gym classes, and lightly jog/run on the treadmill. These have been wonderful! I don't ever have any pain in my calves or my feet when wearing these and they fit like a glove. Highly recommend!",I have pretty high arches and my calves always hurt at the ...,P09217,Haryana,13,male
1327,5,"10 25, 2017",AF70T61UO8MCD,"{'Size:': ' 8.5 B(M) US', 'Color:': ' White/Metallic Silver/Black'}",Great shoes,Five Stars,P08461,Karnataka,46,male
1328,5,"10 24, 2017",AJX8JEGB4Z8AI,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",These were exactly what I expected.,Five Stars,P08327,West Bangal,62,female
1329,5,"10 22, 2017",A2HMEEX4K9UX81,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Green Glow/Seaweed - Hasta - White'}",Love love love,Five Stars,P06064,West Bangal,13,female
1330,3,"10 18, 2017",AKG96VVJ8XANP,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",I always wear a womans 9 in Nikes but these are bigger than usual. The right one almost slips off my foot a bit.  They are really light and not as sturdy as what I was looking for but over all not bad.,They are really light and not as sturdy as what I was looking for but over all ...,P08675,Gujarat,28,female
1331,5,"10 13, 2017",A34LYR4FWZ77CA,"{'Size:': ' 8 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",These shoes are awesome!!,Five Stars,P00064,Delhi,36,male
1332,3,"10 10, 2017",A2M3ZNLCYPZ5A1,"{'Size:': ' 10.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","l always buy Nike shoes and been happy so far, but this time my left shoe fit perfectly while the right shoe was too loose on my heal and when I tighten it more it was hurting side of my foot.",l always buy Nike shoes and been happy so far,P02160,Tamil Nadu,19,male
1333,5,"10 3, 2017",AQAY0P6DQAWDL,"{'Size:': ' 6 B(M) US', 'Color:': ' Black'}",Bought these as my back up shoes but they have turned into my daily ones I go to! So comfortable and my feet don't hurt after long hours on my feet. I own a cleaning business so I need my feet not to hurt in the middle of the day.,Honestly Fantastic Shoes,P08792,Assam,46,female
1334,5,"10 2, 2017",A246RG8KSPK5XS,"{'Size:': ' 8 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Absolutely love these shoes and color!! They are perfect for running! I run roughly 4 miles 3x per week. This is my second or 3rd pair of this exact style. Fit is perfect!,Absolutely love these shoes and color,P01435,Karnataka,48,male
1335,5,"09 27, 2017",A2JCYVQLKWULGM,"{'Size:': ' 9 B(M) US', 'Color:': ' Black'}",Super comfy!,Five Stars,P05707,Andhra Pradesh,64,female
1336,5,"09 27, 2017",A1EF7YWCNN7E9K,"{'Size:': ' 11.5 B(M) US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",Ordered half a size larger than my usual shoe size and fits perfectly.,Nike runs small,P00499,Maharashtra,50,female
1337,5,"09 26, 2017",AQWZQKD0N851T,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Fit well.,Five Stars,P01435,Punjab,46,male
1338,5,"09 25, 2017",A3V6I3EA3X3SCE,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",The fit was perfect! I Highly recommend this shoe.,Five Stars,P09756,Goa,50,male
1339,5,"09 20, 2017",AGT48Z76ZQSQU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black'}","Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",Very Happy Customer,P02254,Madhya Pradesh,39,male
1340,5,"09 18, 2017",A2W3B4YHP3HZ9R,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Cute shoe, fit as expected, and very comfortable.",and very comfortable.,P05707,Goa,49,female
1341,5,"09 16, 2017",AGVYFU0PR5IWV,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}","On time, nice sneakers. Fit as expected.",nice sneakers. Fit as expected,P04413,Maharashtra,24,male
1342,5,"09 14, 2017",A2SU06VTWMFP7C,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}","Perfect fit, as always.",5 stars,P02254,Andhra Pradesh,17,male
1343,5,"09 13, 2017",AVZB7UFLT6VD,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Plure Platinum/Blue Glow/Wolf Grey'}","Great shoe, very comfortable",Five Stars,P05174,Haryana,24,female
1344,5,"09 10, 2017",ANPPQ1G3RP88H,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Love these sneakers! Perfect fit and super light,Five Stars,P01417,Sikkim,63,male
1345,5,"09 7, 2017",ABONZZSS8YG3K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",These shoes fit like a glove! Light but very supportive! I have worn them several times and feel very light on my feet.,These shoes fit like a glove,P04368,Karnataka,24,male
1346,5,"09 5, 2017",A2T8BWOO7BFBWY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Fit true to size,Five Stars,P09920,Gujarat,47,female
1347,5,"09 4, 2017",A1NTI9B7VY30JM,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love the fit,Five Stars,P06819,Rajasthan,18,male
1348,4,"08 29, 2017",AM9TTLTT6DR1W,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Nike always makes a good shoe ..abit rough breaking them in but after 9 hours on my feet anyone's feet would hurt abit,Nike always makes a good shoe.,P01633,Rajasthan,26,male
1349,1,"08 29, 2017",AP8CWOZ30P4GH,"{'Size:': ' 10.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Oops! I returned these because I ordered wrong size!,One Star,P08792,Tamil Nadu,58,female
1350,5,"08 29, 2017",A2ORP5RT8NQ0Q7,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Extremely comfortable sneaker!,Five Stars,P09587,West Bangal,58,female
1351,5,"08 27, 2017",A5Z3UGOPDBJPW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black'}",Good looking shoe, Shoes,P06819,Assam,32,male
1352,4,"08 24, 2017",A2GWLCDWM7V59I,"{'Size:': ' 9 B(M) US', 'Color:': ' Pure Platinum/Blue Glow/Wolf Grey'}",I have had this style before in a different color and have received many compliments on the shoes.  They are great walking shoes!  I wear orthotics and these shoes are one of the best I have found to accommodate them for fit.,Love these shoes,P01948,Goa,11,female
1353,1,"08 24, 2017",A2XUQXG9J9SRTG,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}","I loved these shoes...that is until after about an hour of wear, the green inserts on the sole of the right show began falling off. The wear was in my home, on smooth floors. I can only assume they were defective.",I loved these shoes,P07798,Sikkim,50,male
1354,5,"08 21, 2017",A2R0RL0TF6E9VC,"{'Size:': ' 10 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Great! Super comfy and cute! No issues and fit perfect!,perfect,P01417,Andhra Pradesh,67,male
1355,5,"08 20, 2017",AB29N6EMOFEVW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Good shoes,Five Stars,P04657,Goa,60,male
1356,3,"08 17, 2017",A2Y2IKO63FNHQE,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",I returned them...found a Ryka pair I liked better,found a Ryka pair I liked,P09395,Maharashtra,12,male
1357,5,"08 17, 2017",A1OK7HI3YI9682,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",BEST sneakers I've ever purchased!!!!,Five Stars,P05385,Goa,35,female
1358,5,"08 15, 2017",A39U1R8S96YIR4,"{'Size:': ' X-Large', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Excellent ...!!!,Five Stars,P08749,Sikkim,60,male
1359,5,"08 14, 2017",A1Z37N7XE7FRD2,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","the best sneakers by far! I had never owned a pair of Nike sneakers, and I went solely on the reviews by others...
And I absolutely loved them!!",the best sneakers by far,P09194,Delhi,58,male
1360,5,"08 12, 2017",A3LGYYLGO2KJOE,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Love these shoes. I've been buying Nikes for years now. I bought this pair for work and everyday wear and another pair for working out and active wear. They also last a long time in my opinion, especially if you take care of them.",Classically comfortable and durable,P01996,West Bangal,41,male
1361,4,"08 11, 2017",A1J3XYI0M1D0LW,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Right one is slightly tight.. hope it will stretch out.. !!,Four Stars,P08717,Lakshadweep,16,female
1362,3,"08 8, 2017",A9KR8PT0Z47CL,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",They're ugly: the toe is rounded and the material is weird. the Nike Womens Flex Trainer 6 is way better looking and costs about the same.,the Nike Womens Flex Trainer 6 is way better looking and costs about the same,P08603,Rajasthan,20,female
1363,5,"08 8, 2017",A1AUEUD7NP1LUC,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",So lightweight and awesome!,Five Stars,P01000,Delhi,28,female
1364,5,"08 7, 2017",A177WB7O660HS8,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Volt-pure Platinum'}",Luv them!!,Five Stars,P06650,Gujarat,12,female
1365,5,"08 4, 2017",A38BS1VCQ4XSGV,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Love the color and fit. I use them to work on at the gym on the treadmill and they are very light and comfortable.,Love the color and fit,P03496,Madhya Pradesh,58,male
1366,3,"08 2, 2017",A38X15IJFAPHZP,"{'Size:': ' 5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Bought these shoes with HIIT in mind, but not too sure how I like the fit on my foot. First time to wear them, not great for running. Maybe after they're broken in a little they'll get better. If you just need a comfortable pair of shoes for walking, they're fine.",OK,P09587,Rajasthan,53,female
1367,5,"07 20, 2017",A1OFFB5DLIHH41,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",My daughter loves them. Great fit!,Great fit!,P07798,Madhya Pradesh,46,male
1368,5,"07 18, 2017",A1PFKS00R93MRZ,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",This is a very attractive shoe. It is true to size and fits as expected. Very satisfied with the seller - delivered on time.,Very satisfied with the seller - delivered on time,P05385,Rajasthan,13,male
1369,4,"07 18, 2017",A23H50RT6SLXY9,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}","Fits good, very lightweight.",Four Stars,P02903,Uttar Pradesh,45,female
1370,5,"07 18, 2017",APWLFTPOXQCCG,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Comfortable shoe for both workout sessions and walking.  Neither too bulky nor too light.  This is my second pair because they fit and have no neon or pink colors, just nice basic B&W.",Comfortable shoe for both workout sessions and walking,P09756,Pondicherry,66,female
1371,5,"07 18, 2017",AN5PL4KUZS35E,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",,Five Stars,P00980,Pondicherry,45,female
1372,5,"07 18, 2017",A37EEIAK5YJGTS,"{'Size:': ' 9 B(M) US', 'Color:': ' Black'}",Nice,Five Stars,P07095,Madhya Pradesh,42,female
1373,5,"07 18, 2017",A87LWEOT3ZJU7,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,These are the best shoes I have ever use for my workouts,P09217,Sikkim,54,male
1374,5,"07 18, 2017",A1LCV2UNXGHB0W,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I love these shoes.  They fit as expected and they look really nice on.  These shoes have a narrow base which I really like.  I don't like the ones that make your foot look wide.,I love these shoes,P05404,Karnataka,54,male
1375,5,"07 15, 2017",A3O0UBMD8CSF1V,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Love this product.  Great fit.,Five Stars,P08116,Gujarat,59,female
1376,3,"07 15, 2017",A184AKBVD3WI86,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Very low cut heel so if you training and pushing sleds - I ran right out of shoes! Although the traction on toe and heel are great,Low cut heels,P02116,Assam,17,male
1377,5,"07 9, 2017",A3I0ZDRING4F8W,"{'Size:': ' 10 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",Just what I needed for Group Fight class. Quick movements and footwork are so easy in these sneakers. Love them.,Perfect,P08187,Pondicherry,34,male
1378,5,"07 8, 2017",AXZ02W7FMBC35,"{'Size:': ' 9.5 D Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Love! Great price too.,Exactly what I wanted,P04657,Sikkim,20,male
1379,4,"07 7, 2017",A29K85C92Z8HGR,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","It's been a long time since I've worked a cross training shoe. This shoe is very light and minimally passed compared to running shoes. That's not meant to be a knock, just a fact.

I ordered the shoes half a size up because as a former runner, I'm used to my feet needing room to spread and swell. I wish I hadn't because they feel a little roomy. I have orthotics, so I think I can remedy the issue once I swap those in.

Otherwise, very good shoes",Light shoes,P07488,Rajasthan,69,male
1380,3,"07 1, 2017",AE6W48FPMKO4L,"{'Size:': ' 6 B(M) US', 'Color:': ' Black'}","Good indoor training shoes for running on treadmill, doing lunges and regular exercises at the gym. These are very flexible, light weight and comfortable. Grip is okay - sticky rubber is used only at the edges of heel and toe areas so I slipped a little when I worked on cable machines, resistance band, etc. on un-carpeted floor.  I would emphasize that if you do lifting as a part of your everyday routine workout I would not recommend them because mine (cushion) lasted only for six months and this is the reason I gave three stars. Other than that, I liked them!",Good indoor training shoes,P08461,Karnataka,65,female
1381,5,"06 30, 2017",AKY3EYDEZVW6C,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Perf.,So Perf.,P04165,Pondicherry,21,male
1382,5,"06 28, 2017",A1GQ2TRY8J631M,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Best shoes ever!!!,Five Stars,P06650,Gujarat,27,female
1383,5,"06 26, 2017",A21M1G84SE8SOO,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Fit good,Five Stars,P03940,Andhra Pradesh,67,male
1384,5,"06 21, 2017",AU2OMN6TEN4GA,"{'Size:': ' 9 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",I use these for my Cardio Dance class and they are perfect and very cute. I would definitely recommend. They also cam earlier than expected!!,Great work out shoe,P08603,Kerala,10,male
1385,5,"06 20, 2017",A2PJ5F6BY1TZNK,"{'Size:': ' 9 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}","I love these shoes so much that  I reordered another pair online. It's hard to find shoes that fit my really wide feet! The heel back is my favorite part on them, they're thin and feel like another layer of skin, not bulky or tight at all.  I walked all over Europe in these!",I love these shoes so much that I reordered another pair ...,P01737,Delhi,34,female
1386,5,"06 20, 2017",A3B23RZXRXYT9Q,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love these sneakers. Light weight and comfortable even without socks.,"Comfortable, light weight, nice.",P04165,Assam,29,male
1387,4,"06 19, 2017",A3JTZ664IGZIOK,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Nice product,Four Stars,P06064,Rajasthan,21,female
1388,5,"06 19, 2017",A2JOUOASELY1XR,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I feel like this pair of shoes was made for my feet. Great fit and comfort! Very pleased with this purchase.,I feel like this pair of shoes was made for my feet,P01381,Gujarat,30,female
1389,5,"06 19, 2017",ADTQ22MUSQFIR,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Quick tranasaction!!!  Loved the shoes!!!  Would purchase from them again!!!,Awesome shoes!!!,P01633,Gujarat,19,male
1390,3,"06 16, 2017",A1OM5S4Z9J2JQQ,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","I got the impression it's cushiony and comfy by reading the reviews on this product, when i tried it on it was a much firmer than my other work shoes, i'm standing all day and need enough support and comfort, this isn't the right product for that.
So i had to return it, but i would assume it would work fine for training.

It looks decent and clean. and seems sturdy.  just not the right thing for me.
I was refunded instantly upon returning so.. credit for that.",Just wasn't what i was looking for,P02221,Goa,69,female
